price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood
875,3.0,1.0,True,True,70.0,flat,Les Corts
825,3.0,1.0,False,True,65.0,flat,Horta- Guinardo
760,1.0,1.0,False,False,45.0,flat,Ciutat Vella
1400,2.0,2.0,True,False,81.0,flat,Eixample
600,1.0,1.0,False,False,30.0,flat,Ciutat Vella
1075,3.0,1.0,True,False,70.0,flat,Eixample
2900,3.0,2.0,True,False,148.0,flat,Sarria-Sant Gervasi
675,1.0,1.0,True,True,23.0,study,Eixample
1300,2.0,2.0,True,True,90.0,flat,Horta- Guinardo
750,2.0,1.0,True,False,51.0,flat,Sants-Montjuïc
850,2.0,1.0,False,False,60.0,flat,Ciutat Vella
995,1.0,1.0,True,False,50.0,flat,Sarria-Sant Gervasi
725,0.0,1.0,True,False,40.0,apartment,Eixample
1550,2.0,2.0,True,False,90.0,flat,Eixample
2100,4.0,3.0,True,True,172.0,flat,Sarria-Sant Gervasi
1500,3.0,2.0,True,False,105.0,flat,Les Corts
1250,4.0,2.0,True,True,85.0,flat,Sarria-Sant Gervasi
990,3.0,2.0,False,True,85.0,flat,Horta- Guinardo
720,1.0,1.0,False,False,60.0,flat,Sants-Montjuïc
3250,3.0,3.0,True,False,200.0,flat,Eixample
800,0.0,1.0,False,False,75.0,flat,Sants-Montjuïc
750,2.0,1.0,True,False,60.0,flat,Sant Andreu
680,1.0,1.0,True,False,50.0,flat,Sant Andreu
790,1.0,1.0,True,False,52.0,flat,Horta- Guinardo
785,2.0,1.0,True,False,50.0,flat,Sant Martí
700,0.0,1.0,False,False,38.0,apartment,Ciutat Vella
875,2.0,1.0,True,False,65.0,flat,Sarria-Sant Gervasi
750,2.0,1.0,True,False,58.0,flat,Nou Barris
997,4.0,1.0,True,False,64.0,flat,Eixample
1350,3.0,2.0,True,True,85.0,flat,Sant Martí
1380,4.0,2.0,True,True,100.0,flat,Eixample
875,1.0,2.0,False,False,80.0,flat,Gràcia
2000,4.0,3.0,True,False,181.0,flat,Sarria-Sant Gervasi
750,1.0,1.0,True,False,65.0,study,Ciutat Vella
877,3.0,1.0,True,False,71.0,flat,Sants-Montjuïc
700,1.0,1.0,False,False,38.0,flat,Eixample
800,1.0,1.0,True,True,50.0,flat,Eixample
900,3.0,1.0,True,False,80.0,flat,Eixample
590,0.0,1.0,True,False,35.0,study,Horta- Guinardo
2150,4.0,2.0,True,True,140.0,flat,Eixample
790,2.0,1.0,True,False,41.0,flat,Les Corts
1230,2.0,1.0,True,False,79.0,flat,Eixample
1450,4.0,2.0,True,False,125.0,flat,Eixample
1050,4.0,1.0,True,False,78.0,flat,Eixample
1300,3.0,2.0,True,False,120.0,flat,Eixample
1125,3.0,2.0,True,False,80.0,flat,Eixample
1050,2.0,1.0,True,False,54.0,flat,Eixample
775,1.0,1.0,True,False,45.0,flat,Eixample
3000,2.0,2.0,True,True,91.0,flat,Eixample
2500,3.0,2.0,True,False,135.0,flat,Eixample
825,2.0,1.0,True,False,52.0,flat,Horta- Guinardo
1400,1.0,1.0,True,False,60.0,flat,Les Corts
1400,1.0,1.0,True,False,60.0,flat,Les Corts
1400,2.0,2.0,True,False,71.0,study,Eixample
1650,2.0,1.0,True,True,62.0,attic,Eixample
1500,3.0,2.0,True,True,91.0,flat,Sant Martí
1900,3.0,2.0,True,True,120.0,flat,Les Corts
1850,2.0,2.0,True,True,80.0,study,Eixample
1500,4.0,1.0,True,False,110.0,flat,Eixample
1520,4.0,3.0,True,False,113.0,flat,Les Corts
1200,2.0,2.0,True,False,80.0,flat,Ciutat Vella
1500,4.0,2.0,True,True,120.0,flat,Eixample
1100,2.0,1.0,True,False,70.0,flat,Ciutat Vella
899,2.0,1.0,True,False,50.0,flat,Eixample
1000,2.0,2.0,False,False,62.0,flat,Sarria-Sant Gervasi
890,3.0,1.0,True,False,70.0,flat,Sant Martí
700,3.0,1.0,False,False,70.0,flat,Nou Barris
850,3.0,1.0,True,False,70.0,flat,Eixample
830,2.0,1.0,True,False,70.0,flat,Eixample
1200,1.0,1.0,False,False,50.0,study,Sant Martí
825,1.0,1.0,False,False,63.0,flat,Sant Martí
832,1.0,1.0,True,True,52.0,flat,Eixample
2800,4.0,3.0,True,True,175.0,flat,Sarria-Sant Gervasi
900,2.0,1.0,True,False,50.0,flat,Sant Martí
1100,3.0,1.0,True,False,70.0,flat,Les Corts
850,3.0,1.0,False,False,55.0,flat,Sant Martí
900,3.0,1.0,True,False,70.0,flat,Sant Andreu
950,3.0,1.0,True,False,70.0,flat,Sant Martí
763,2.0,1.0,False,True,60.0,flat,Sants-Montjuïc
850,3.0,2.0,True,False,73.0,flat,Les Corts
850,3.0,2.0,True,False,73.0,flat,Les Corts
1400,1.0,2.0,True,False,131.0,flat,Eixample
650,1.0,1.0,False,False,38.0,study,Sant Martí
751,3.0,1.0,True,False,60.0,flat,Sant Andreu
821,3.0,1.0,True,False,60.0,flat,Sant Andreu
1275,3.0,2.0,True,True,93.0,flat,Sarria-Sant Gervasi
695,0.0,1.0,False,False,40.0,flat,Horta- Guinardo
875,1.0,1.0,True,False,48.0,flat,Eixample
950,3.0,2.0,True,False,90.0,flat,Les Corts
895,1.0,1.0,True,False,50.0,flat,Les Corts
980,2.0,1.0,True,False,66.0,flat,Eixample
1600,4.0,3.0,True,True,135.0,flat,Eixample
750,1.0,1.0,True,False,47.0,flat,Les Corts
650,1.0,1.0,True,False,45.0,flat,Gràcia
790,2.0,1.0,True,True,69.0,flat,Sant Andreu
750,0.0,1.0,True,False,53.0,attic,Sants-Montjuïc
800,2.0,1.0,False,False,65.0,flat,Ciutat Vella
1050,4.0,1.0,True,False,72.0,flat,Eixample
1300,2.0,2.0,True,False,85.0,flat,Eixample
890,2.0,1.0,False,True,50.0,attic,Horta- Guinardo
2500,4.0,2.0,True,False,145.0,flat,Sarria-Sant Gervasi
930,3.0,1.0,True,False,62.0,flat,Gràcia
1150,2.0,2.0,True,False,94.0,flat,Eixample
1980,2.0,2.0,True,True,98.0,flat,Sant Martí
2800,3.0,2.0,True,False,106.0,flat,Sant Martí
1270,1.0,1.0,True,False,60.0,flat,Horta- Guinardo
1300,4.0,2.0,True,False,100.0,flat,Les Corts
1500,2.0,2.0,True,False,100.0,flat,Ciutat Vella
1200,3.0,1.0,True,True,85.0,flat,Eixample
1800,3.0,2.0,True,False,85.0,flat,Ciutat Vella
1950,4.0,2.0,True,False,130.0,flat,Ciutat Vella
950,1.0,1.0,False,False,68.0,flat,Ciutat Vella
1000,1.0,1.0,True,True,51.0,flat,Ciutat Vella
1550,2.0,2.0,True,False,89.0,flat,Ciutat Vella
1161,4.0,2.0,True,False,80.0,flat,Eixample
1600,3.0,2.0,True,False,82.0,flat,Sarria-Sant Gervasi
1080,1.0,1.0,True,False,86.0,flat,Ciutat Vella
2300,3.0,2.0,True,True,100.0,flat,Eixample
1300,2.0,1.0,False,False,80.0,flat,Sant Martí
1290,3.0,2.0,True,False,94.0,flat,Ciutat Vella
2500,3.0,2.0,True,True,120.0,flat,Sant Martí
1429,4.0,2.0,True,False,131.0,flat,Ciutat Vella
850,3.0,1.0,True,False,64.0,flat,Sants-Montjuïc
800,1.0,1.0,False,True,43.0,flat,Sants-Montjuïc
1800,2.0,1.0,True,False,111.0,flat,Eixample
750,2.0,1.0,True,False,48.0,flat,Gràcia
1000,2.0,1.0,True,False,55.0,flat,Sarria-Sant Gervasi
1200,4.0,2.0,True,False,104.0,flat,Eixample
2100,5.0,2.0,True,True,240.0,flat,Sarria-Sant Gervasi
1390,4.0,2.0,True,False,105.0,flat,Eixample
3300,2.0,2.0,True,True,182.0,flat,Eixample
2000,2.0,2.0,True,False,102.0,flat,Ciutat Vella
2700,3.0,3.0,True,True,157.0,flat,Sarria-Sant Gervasi
2750,4.0,3.0,True,True,159.0,flat,Les Corts
1900,2.0,2.0,True,True,110.0,flat,Eixample
1350,2.0,1.0,True,False,60.0,flat,Gràcia
870,1.0,1.0,False,False,35.0,flat,Ciutat Vella
1350,2.0,1.0,True,False,60.0,flat,Gràcia
870,1.0,1.0,False,False,35.0,flat,Ciutat Vella
950,2.0,1.0,True,False,69.0,flat,Nou Barris
1180,2.0,2.0,True,False,71.0,flat,Les Corts
850,2.0,1.0,True,False,75.0,flat,Sarria-Sant Gervasi
1600,3.0,2.0,True,True,110.0,flat,Sarria-Sant Gervasi
775,1.0,1.0,True,False,40.0,flat,Sarria-Sant Gervasi
3000,3.0,3.0,True,False,189.0,flat,Eixample
900,2.0,1.0,True,False,60.0,flat,Sants-Montjuïc
1200,2.0,2.0,True,True,85.0,flat,Eixample
2200,3.0,3.0,True,False,133.0,flat,Sarria-Sant Gervasi
900,2.0,2.0,False,False,76.0,flat,Gràcia
670,1.0,1.0,False,False,32.0,apartment,Ciutat Vella
3100,4.0,3.0,True,False,195.0,flat,Sarria-Sant Gervasi
2100,2.0,2.0,True,True,80.0,flat,Sarria-Sant Gervasi
2700,4.0,4.0,True,False,170.0,flat,Sarria-Sant Gervasi
840,2.0,1.0,True,False,60.0,apartment,Ciutat Vella
1600,3.0,2.0,True,False,98.0,flat,Ciutat Vella
2250,3.0,2.0,True,False,170.0,flat,Sarria-Sant Gervasi
800,2.0,1.0,True,False,65.0,apartment,Sarria-Sant Gervasi
790,2.0,1.0,True,True,55.0,flat,Les Corts
975,3.0,1.0,True,False,80.0,flat,Sants-Montjuïc
895,1.0,1.0,False,False,28.0,flat,Gràcia
900,2.0,2.0,False,False,50.0,flat,Ciutat Vella
960,2.0,2.0,True,False,80.0,flat,Nou Barris
745,2.0,1.0,False,False,35.0,flat,Ciutat Vella
950,1.0,2.0,True,False,50.0,flat,Sant Martí
1150,3.0,2.0,True,False,68.0,flat,Eixample
775,2.0,1.0,False,False,61.0,flat,Horta- Guinardo
2200,4.0,3.0,True,False,230.0,flat,Eixample
1100,3.0,2.0,True,False,76.0,flat,Eixample
1180,3.0,2.0,True,False,86.0,flat,Eixample
1250,3.0,2.0,True,False,79.0,flat,Eixample
575,0.0,1.0,True,False,26.0,flat,Sarria-Sant Gervasi
890,3.0,1.0,True,False,71.0,flat,Eixample
825,1.0,1.0,True,False,42.0,flat,Sant Martí
2350,6.0,3.0,False,False,172.0,flat,Sarria-Sant Gervasi
600,1.0,1.0,False,False,55.0,flat,Ciutat Vella
1050,1.0,1.0,True,False,47.0,flat,Ciutat Vella
2750,3.0,2.0,True,False,140.0,flat,Les Corts
760,2.0,1.0,False,False,50.0,flat,Ciutat Vella
1500,2.0,1.0,True,False,80.0,apartment,Gràcia
2040,2.0,2.0,True,False,73.0,flat,Sant Martí
950,2.0,1.0,True,True,70.0,flat,Gràcia
950,2.0,1.0,True,True,70.0,flat,Gràcia
1100,3.0,1.0,False,False,63.0,flat,Les Corts
1300,2.0,2.0,False,False,71.0,flat,Sants-Montjuïc
1200,2.0,2.0,False,False,68.0,flat,Sants-Montjuïc
1900,1.0,1.0,False,False,60.0,apartment,Eixample
2970,3.0,2.0,False,False,100.0,apartment,Eixample
1540,4.0,1.0,False,False,73.0,apartment,Eixample
1500,3.0,1.0,False,False,75.0,apartment,Sants-Montjuïc
3080,1.0,1.0,False,False,115.0,apartment,Sarria-Sant Gervasi
2492,3.0,2.0,False,False,71.0,apartment,Eixample
1760,1.0,1.0,False,False,60.0,apartment,Sant Martí
2922,3.0,2.0,False,False,71.0,apartment,Ciutat Vella
2388,2.0,2.0,False,False,79.0,apartment,Ciutat Vella
1739,4.0,2.0,False,False,125.0,apartment,Ciutat Vella
2148,3.0,2.0,False,False,90.0,apartment,Eixample
1211,4.0,2.0,False,False,140.0,apartment,Ciutat Vella
1249,4.0,2.0,False,False,140.0,apartment,Ciutat Vella
1249,4.0,2.0,False,False,140.0,apartment,Ciutat Vella
2142,4.0,2.0,False,False,98.0,apartment,Eixample
2331,4.0,2.0,False,False,95.0,apartment,Eixample
2293,1.0,1.0,False,False,50.0,apartment,Eixample
2447,3.0,1.0,False,False,77.0,apartment,Eixample
1250,1.0,1.0,False,False,35.0,apartment,Eixample
1600,2.0,1.0,False,False,65.0,apartment,Ciutat Vella
3180,3.0,3.0,True,False,220.0,apartment,Eixample
900,2.0,1.0,True,False,53.0,flat,Gràcia
900,1.0,1.0,True,False,53.0,flat,Ciutat Vella
1900,2.0,2.0,True,False,96.0,apartment,Ciutat Vella
850,2.0,1.0,True,False,40.0,flat,Sarria-Sant Gervasi
1300,2.0,1.0,True,True,75.0,flat,Sant Martí
2800,5.0,2.0,True,True,225.0,flat,Eixample
1400,2.0,2.0,True,False,98.0,flat,Eixample
700,0.0,1.0,True,False,40.0,flat,Sarria-Sant Gervasi
900,3.0,1.0,True,True,77.0,flat,Eixample
860,2.0,2.0,True,False,65.0,flat,Ciutat Vella
1400,2.0,1.0,False,False,105.0,flat,Ciutat Vella
1500,2.0,2.0,True,False,95.0,flat,Sarria-Sant Gervasi
1000,3.0,1.0,False,False,96.0,flat,Eixample
1150,4.0,1.0,False,False,103.0,flat,Sants-Montjuïc
1200,4.0,1.0,True,False,88.0,flat,Sants-Montjuïc
1900,2.0,3.0,True,False,150.0,apartment,Les Corts
1235,2.0,1.0,False,False,47.0,flat,Sant Martí
900,1.0,1.0,True,False,54.0,flat,Sarria-Sant Gervasi
800,1.0,1.0,True,False,50.0,flat,Sarria-Sant Gervasi
2140,3.0,2.0,True,False,92.0,flat,Sant Martí
1300,2.0,1.0,True,True,70.0,apartment,Eixample
1150,1.0,1.0,True,False,65.0,apartment,Ciutat Vella
950,2.0,1.0,True,False,78.0,flat,Sant Martí
1100,2.0,2.0,True,False,70.0,apartment,Sarria-Sant Gervasi
840,2.0,1.0,False,False,53.0,flat,Gràcia
1100,3.0,1.0,True,True,75.0,flat,Gràcia
950,3.0,1.0,False,False,90.0,flat,Ciutat Vella
1000,1.0,1.0,True,False,55.0,flat,Sant Martí
840,2.0,1.0,False,False,53.0,flat,Gràcia
1100,3.0,1.0,True,True,75.0,flat,Gràcia
950,3.0,1.0,False,False,90.0,flat,Ciutat Vella
1000,1.0,1.0,True,False,55.0,flat,Sant Martí
1800,1.0,1.0,True,False,46.0,apartment,Sant Martí
3000,2.0,2.0,True,False,77.0,apartment,Sant Martí
2200,1.0,1.0,True,False,112.0,flat,Sarria-Sant Gervasi
950,3.0,1.0,False,False,65.0,flat,Gràcia
950,2.0,1.0,True,False,68.0,flat,Sarria-Sant Gervasi
575,2.0,1.0,True,False,60.0,flat,Horta- Guinardo
800,3.0,1.0,True,False,84.0,flat,Nou Barris
1100,3.0,1.0,True,False,80.0,flat,Eixample
1300,4.0,1.0,True,False,107.0,apartment,Les Corts
690,1.0,1.0,True,False,31.0,flat,Gràcia
950,2.0,1.0,True,False,81.0,flat,Eixample
750,2.0,1.0,True,False,55.0,flat,Sants-Montjuïc
1500,2.0,2.0,True,False,83.0,flat,Sarria-Sant Gervasi
1100,1.0,2.0,True,True,70.0,flat,Ciutat Vella
1051,2.0,1.0,False,True,65.0,flat,Sant Martí
1450,4.0,2.0,True,True,104.0,flat,Sant Martí
1150,3.0,2.0,True,False,90.0,flat,Eixample
1875,3.0,1.0,False,True,105.0,apartment,Ciutat Vella
700,1.0,1.0,True,False,40.0,flat,Eixample
1175,4.0,2.0,True,False,106.0,flat,Sant Andreu
1380,4.0,2.0,True,False,100.0,apartment,Eixample
850,3.0,1.0,False,False,70.0,flat,Ciutat Vella
1100,3.0,2.0,True,False,92.0,flat,Eixample
800,1.0,1.0,False,False,40.0,study,Ciutat Vella
1100,3.0,2.0,True,True,95.0,flat,Sant Martí
1400,2.0,2.0,True,True,85.0,flat,Eixample
600,1.0,1.0,True,False,20.0,flat,Sants-Montjuïc
1650,4.0,2.0,True,False,135.0,flat,Sarria-Sant Gervasi
995,2.0,1.0,False,False,75.0,flat,Eixample
679,2.0,1.0,False,False,47.0,flat,Sants-Montjuïc
800,2.0,1.0,False,False,52.0,flat,Sant Martí
669,1.0,1.0,True,False,40.0,flat,Eixample
1225,2.0,1.0,False,False,85.0,attic,Eixample
1150,2.0,1.0,True,True,70.0,attic,Horta- Guinardo
1059,4.0,2.0,True,False,80.0,flat,Eixample
1150,4.0,2.0,True,True,110.0,flat,Sants-Montjuïc
1000,2.0,1.0,True,False,77.0,apartment,Eixample
1750,3.0,2.0,True,False,157.0,flat,Les Corts
650,1.0,1.0,False,True,40.0,flat,Eixample
725,2.0,1.0,False,False,47.0,flat,Sants-Montjuïc
620,1.0,1.0,True,False,60.0,flat,Nou Barris
1150,3.0,2.0,True,False,90.0,flat,Eixample
1700,2.0,3.0,True,True,111.0,flat,Eixample
1300,1.0,1.0,True,False,45.0,flat,Eixample
1800,3.0,2.0,True,True,110.0,attic,Sarria-Sant Gervasi
950,4.0,1.0,True,False,90.0,flat,Sants-Montjuïc
1450,4.0,2.0,True,True,100.0,flat,Eixample
850,3.0,2.0,True,False,80.0,flat,Sants-Montjuïc
800,1.0,1.0,True,False,50.0,flat,Eixample
2790,4.0,3.0,True,True,205.0,attic,Eixample
1160,4.0,2.0,True,False,120.0,flat,Ciutat Vella
1000,1.0,1.0,True,True,66.0,attic,Sarria-Sant Gervasi
800,3.0,1.0,True,False,75.0,flat,Sant Martí
850,1.0,1.0,True,False,50.0,flat,Gràcia
1000,1.0,1.0,True,True,66.0,attic,Sarria-Sant Gervasi
800,3.0,1.0,True,False,75.0,flat,Sant Martí
850,1.0,1.0,True,False,50.0,flat,Gràcia
790,2.0,1.0,True,False,57.0,flat,Sants-Montjuïc
850,3.0,1.0,True,False,70.0,flat,Gràcia
950,1.0,1.0,True,False,50.0,flat,Ciutat Vella
750,1.0,1.0,False,False,43.0,flat,Ciutat Vella
895,1.0,1.0,False,False,63.0,flat,Ciutat Vella
850,1.0,1.0,True,False,42.0,flat,Eixample
1095,2.0,1.0,False,False,69.0,flat,Sants-Montjuïc
750,1.0,1.0,False,False,41.0,flat,Les Corts
1200,2.0,2.0,True,False,60.0,attic,Sant Martí
1100,4.0,2.0,True,False,116.0,flat,Sarria-Sant Gervasi
1150,3.0,2.0,True,True,90.0,flat,Eixample
1100,4.0,2.0,True,False,100.0,flat,Eixample
1100,4.0,2.0,True,False,100.0,flat,Eixample
850,3.0,1.0,False,False,46.0,apartment,Gràcia
1200,3.0,1.0,True,True,96.0,flat,Sants-Montjuïc
1100,3.0,1.0,True,False,73.0,flat,Sant Andreu
1290,2.0,1.0,True,False,73.0,flat,Sant Martí
750,2.0,1.0,False,False,54.0,flat,Gràcia
875,1.0,1.0,True,True,67.0,flat,Eixample
750,2.0,1.0,True,False,40.0,flat,Sarria-Sant Gervasi
800,2.0,1.0,True,False,60.0,flat,Ciutat Vella
690,1.0,1.0,False,False,37.0,study,Horta- Guinardo
800,1.0,1.0,False,False,45.0,flat,Eixample
800,3.0,1.0,True,False,67.0,flat,Sant Andreu
960,3.0,1.0,False,True,69.0,flat,Sants-Montjuïc
1512,1.0,1.0,False,False,60.0,apartment,Sant Martí
2179,3.0,2.0,False,False,109.0,apartment,Eixample
1540,3.0,1.0,False,False,70.0,apartment,Eixample
1905,1.0,1.0,False,False,60.0,apartment,Horta- Guinardo
2500,1.0,1.0,False,False,45.0,apartment,Eixample
2142,4.0,2.0,False,False,100.0,apartment,Eixample
1436,4.0,2.0,False,False,120.0,apartment,Ciutat Vella
1246,1.0,1.0,False,False,40.0,apartment,Eixample
2970,3.0,2.0,False,False,130.0,apartment,Eixample
3373,2.0,1.0,False,False,62.0,apartment,Gràcia
1250,1.0,1.0,False,False,35.0,apartment,Eixample
2252,4.0,2.0,False,False,100.0,apartment,Eixample
2142,4.0,2.0,False,False,100.0,apartment,Eixample
2288,4.0,2.0,False,False,100.0,apartment,Eixample
1661,1.0,1.0,False,False,45.0,apartment,Eixample
2354,3.0,2.0,False,False,92.0,apartment,Sant Martí
1377,1.0,1.0,False,False,20.0,apartment,Gràcia
1640,3.0,1.0,False,False,65.0,apartment,Eixample
2063,3.0,2.0,False,False,100.0,apartment,Eixample
1643,2.0,1.0,False,False,60.0,apartment,Sants-Montjuïc
1500,1.0,1.0,False,False,35.0,apartment,Sant Andreu
2145,2.0,1.0,False,False,75.0,apartment,Ciutat Vella
2241,4.0,2.0,False,False,100.0,apartment,Eixample
1870,3.0,1.0,False,False,85.0,apartment,Ciutat Vella
1870,3.0,2.0,False,False,85.0,apartment,Ciutat Vella
1870,2.0,1.0,False,False,65.0,apartment,Eixample
1967,2.0,2.0,False,False,85.0,apartment,Eixample
2969,1.0,1.0,False,False,44.0,apartment,Gràcia
2142,4.0,2.0,False,False,100.0,apartment,Eixample
1889,2.0,2.0,False,False,84.0,apartment,Eixample
2654,2.0,1.0,False,False,62.0,apartment,Sant Martí
2142,4.0,2.0,False,False,100.0,apartment,Eixample
1889,2.0,2.0,False,False,84.0,apartment,Eixample
2654,2.0,1.0,False,False,62.0,apartment,Sant Martí
2032,3.0,2.0,False,False,62.0,apartment,Ciutat Vella
1495,1.0,1.0,False,False,40.0,apartment,Ciutat Vella
1200,2.0,1.0,False,False,55.0,apartment,Ciutat Vella
1504,1.0,1.0,False,False,25.0,apartment,Ciutat Vella
1942,2.0,1.0,False,False,75.0,apartment,Ciutat Vella
890,2.0,1.0,True,False,58.0,flat,Eixample
850,1.0,1.0,True,False,69.0,flat,Gràcia
995,3.0,1.0,True,True,80.0,flat,Gràcia
1300,4.0,2.0,True,False,90.0,flat,Eixample
850,3.0,1.0,False,False,85.0,flat,Ciutat Vella
850,3.0,1.0,True,False,100.0,flat,Sant Martí
1400,4.0,2.0,False,False,110.0,flat,Les Corts
800,2.0,1.0,True,False,64.0,flat,Eixample
1300,4.0,2.0,False,False,92.0,flat,Sants-Montjuïc
925,2.0,1.0,True,False,62.0,flat,Ciutat Vella
960,2.0,2.0,True,False,65.0,flat,Ciutat Vella
1280,3.0,1.0,True,True,83.0,flat,Eixample
1300,0.0,2.0,True,True,98.0,flat,Nou Barris
1750,2.0,2.0,True,False,96.0,flat,Sarria-Sant Gervasi
1250,3.0,1.0,False,False,60.0,flat,Ciutat Vella
1195,1.0,1.0,True,False,64.0,flat,Eixample
745,1.0,1.0,False,False,35.0,flat,Ciutat Vella
890,2.0,1.0,False,True,45.0,flat,Ciutat Vella
1100,2.0,1.0,False,False,60.0,flat,Gràcia
1500,2.0,2.0,True,True,91.0,flat,Ciutat Vella
745,1.0,1.0,False,False,43.0,flat,Ciutat Vella
1075,2.0,1.0,True,False,55.0,flat,Eixample
900,1.0,1.0,False,False,83.0,flat,Ciutat Vella
1300,2.0,1.0,False,True,80.0,flat,Eixample
1790,3.0,2.0,True,True,110.0,flat,Eixample
1295,2.0,1.0,True,False,70.0,flat,Gràcia
2175,4.0,3.0,True,True,135.0,flat,Sarria-Sant Gervasi
745,1.0,1.0,False,False,32.0,flat,Sants-Montjuïc
900,2.0,2.0,True,False,76.0,flat,Ciutat Vella
1800,2.0,2.0,True,True,65.0,flat,Eixample
1050,1.0,1.0,True,False,63.0,flat,Ciutat Vella
975,1.0,1.0,True,False,51.0,flat,Ciutat Vella
1050,1.0,1.0,True,False,62.0,flat,Ciutat Vella
1050,1.0,1.0,True,False,50.0,flat,Ciutat Vella
1000,4.0,2.0,True,False,70.0,flat,Sant Martí
950,4.0,2.0,True,False,84.0,flat,Sants-Montjuïc
925,3.0,1.0,True,False,80.0,flat,Sants-Montjuïc
800,2.0,1.0,True,False,65.0,flat,Ciutat Vella
750,3.0,1.0,True,False,57.0,flat,Nou Barris
890,3.0,1.0,True,True,70.0,flat,Sant Andreu
1200,1.0,1.0,True,True,95.0,flat,Sant Andreu
960,3.0,1.0,True,False,62.0,flat,Sarria-Sant Gervasi
925,1.0,1.0,True,False,51.0,flat,Ciutat Vella
700,3.0,1.0,False,False,60.0,flat,Ciutat Vella
700,1.0,1.0,True,False,42.0,flat,Gràcia
950,2.0,1.0,True,False,76.0,flat,Gràcia
600,1.0,1.0,False,False,30.0,flat,Gràcia
875,2.0,1.0,False,False,50.0,attic,Eixample
1700,5.0,3.0,True,False,160.0,flat,Sarria-Sant Gervasi
1450,4.0,2.0,True,False,127.0,flat,Eixample
770,2.0,1.0,False,True,42.0,attic,Sants-Montjuïc
690,2.0,1.0,True,False,56.0,flat,Horta- Guinardo
1150,1.0,2.0,False,False,63.0,flat,Sarria-Sant Gervasi
1400,2.0,2.0,True,False,90.0,flat,Sarria-Sant Gervasi
1100,3.0,2.0,True,False,90.0,flat,Eixample
3200,5.0,3.0,True,True,193.0,flat,Les Corts
3000,1.0,1.0,True,False,60.0,flat,Ciutat Vella
2950,6.0,3.0,True,False,245.0,flat,Sarria-Sant Gervasi
3000,2.0,2.0,True,False,80.0,flat,Ciutat Vella
2900,3.0,2.0,True,False,184.0,flat,Sarria-Sant Gervasi
900,3.0,2.0,True,False,35.0,flat,Ciutat Vella
1500,3.0,2.0,True,True,95.0,flat,Sarria-Sant Gervasi
875,3.0,1.0,True,False,59.0,flat,Eixample
2550,4.0,3.0,True,False,136.0,flat,Les Corts
2350,2.0,2.0,True,False,100.0,flat,Eixample
2300,4.0,3.0,True,False,210.0,flat,Eixample
1950,3.0,2.0,True,True,180.0,flat,Sarria-Sant Gervasi
1400,4.0,2.0,True,True,100.0,flat,Sarria-Sant Gervasi
1350,2.0,2.0,True,False,90.0,flat,Eixample
1126,1.0,1.0,True,True,50.0,attic,Eixample
1300,3.0,2.0,True,True,100.0,flat,Eixample
1250,3.0,2.0,True,False,80.0,flat,Sarria-Sant Gervasi
1290,3.0,3.0,True,False,116.0,flat,Eixample
650,0.0,1.0,False,False,35.0,flat,Ciutat Vella
1000,3.0,2.0,False,False,90.0,flat,Gràcia
1200,3.0,2.0,True,False,98.0,flat,Eixample
1200,3.0,2.0,True,False,98.0,flat,Eixample
1350,2.0,1.0,True,False,56.0,flat,Sant Martí
939,3.0,1.0,False,True,77.0,attic,Nou Barris
1025,3.0,1.0,True,False,80.0,flat,Sant Andreu
750,2.0,1.0,True,False,55.0,flat,Sants-Montjuïc
647,2.0,1.0,False,False,45.0,flat,Horta- Guinardo
900,2.0,1.0,False,False,60.0,flat,Eixample
800,3.0,1.0,True,False,70.0,flat,Gràcia
650,1.0,1.0,True,False,33.0,flat,Sarria-Sant Gervasi
1700,3.0,2.0,True,False,115.0,flat,Eixample
680,3.0,1.0,True,False,53.0,flat,Sant Martí
850,2.0,1.0,False,False,67.0,flat,Sants-Montjuïc
1590,2.0,2.0,False,False,74.0,flat,Sarria-Sant Gervasi
1180,3.0,2.0,False,False,90.0,flat,Eixample
695,1.0,1.0,True,False,50.0,apartment,Gràcia
1150,3.0,2.0,True,True,98.0,flat,Eixample
1400,4.0,1.0,True,True,130.0,attic,Horta- Guinardo
1190,3.0,2.0,True,False,95.0,flat,Sarria-Sant Gervasi
950,2.0,2.0,True,True,65.0,attic,Horta- Guinardo
700,2.0,1.0,False,False,49.0,flat,Sant Martí
850,3.0,1.0,True,False,65.0,flat,Eixample
750,2.0,1.0,True,True,87.0,flat,Sants-Montjuïc
700,3.0,2.0,False,True,60.0,flat,Sants-Montjuïc
900,2.0,1.0,True,False,55.0,apartment,Sarria-Sant Gervasi
800,2.0,1.0,False,False,39.0,flat,Sarria-Sant Gervasi
1100,4.0,2.0,True,False,100.0,flat,Eixample
800,3.0,2.0,True,False,62.0,flat,Sant Martí
2000,2.0,2.0,True,False,73.0,apartment,Eixample
930,1.0,1.0,True,True,65.0,flat,Eixample
1350,3.0,2.0,True,False,76.0,flat,Eixample
1370,2.0,2.0,True,False,90.0,flat,Eixample
825,3.0,1.0,True,True,46.0,flat,Eixample
1200,4.0,2.0,True,False,119.0,flat,Sarria-Sant Gervasi
500,0.0,1.0,True,False,25.0,flat,Gràcia
675,1.0,1.0,True,False,32.0,flat,Sarria-Sant Gervasi
