price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood
700,2,1,True,False,55,flat,Sant Andreu
1200,3,2,False,False,90,flat,Eixample
980,2,1,False,False,86,flat,Sant Martí
700,0,1,False,False,50,flat,Ciutat Vella
2500,3,2,True,False,121,flat,Sant Martí
1600,4,2,False,False,130,flat,Eixample
1495,3,1,False,True,80,flat,Sant Martí
700,2,1,False,False,50,flat,Sarria-Sant Gervasi
2900,4,3,True,False,213,flat,Sarria-Sant Gervasi
850,3,1,False,False,75,flat,Eixample
1150,2,1,True,False,70,flat,Eixample
650,2,1,False,False,45,flat,Sant Martí
1200,3,1,True,True,89,flat,Eixample
1450,3,3,True,False,75,flat,Eixample
1000,1,1,True,True,50,flat,Sants-Montjuïc
800,3,1,True,False,70,flat,Sarria-Sant Gervasi
1200,2,1,True,False,53,flat,Sant Martí
700,2,1,False,False,48,flat,Ciutat Vella
740,3,1,True,False,66,flat,Sant Martí
800,3,1,False,False,77,flat,Sant Martí
875,1,1,True,True,54,flat,Sarria-Sant Gervasi
1500,2,2,False,False,91,apartment,Ciutat Vella
1575,1,1,False,False,50,apartment,Eixample
1938,1,1,False,False,60,apartment,Ciutat Vella
1000,2,1,False,False,55,flat,Ciutat Vella
890,2,4,True,False,53,flat,Eixample
990,2,2,True,False,65,flat,Ciutat Vella
950,1,1,True,False,50,flat,Sarria-Sant Gervasi
1050,3,2,True,False,103,flat,Eixample
2000,5,3,True,False,176,flat,Sarria-Sant Gervasi
895,2,1,False,False,52,flat,Ciutat Vella
1100,2,1,True,True,75,flat,Eixample
690,1,1,True,False,49,flat,Sarria-Sant Gervasi
850,1,1,True,False,45,apartment,Les Corts
1300,2,2,True,False,75,flat,Sarria-Sant Gervasi
1100,3,2,True,False,80,flat,Les Corts
800,1,1,True,True,55,flat,Sarria-Sant Gervasi
900,3,1,False,True,70,flat,Gràcia
850,2,1,False,False,40,flat,Gràcia
1050,2,1,True,False,80,flat,Ciutat Vella
1040,2,1,True,False,66,apartment,Sants-Montjuïc
890,1,1,True,False,50,flat,Sarria-Sant Gervasi
725,1,1,False,False,60,flat,Ciutat Vella
2250,3,2,True,True,140,flat,Les Corts
1490,4,2,True,True,90,flat,Eixample
975,2,1,True,True,75,flat,Les Corts
650,2,1,False,False,41,flat,Gràcia
975,1,1,True,False,50,flat,Sant Martí
890,1,1,True,False,54,flat,Sarria-Sant Gervasi
1195,1,1,False,False,70,apartment,Sarria-Sant Gervasi
1150,0,1,False,False,104,flat,Eixample
800,1,1,True,True,47,flat,Eixample
1650,3,2,True,False,120,flat,Sarria-Sant Gervasi
1150,1,1,True,False,70,flat,Eixample
800,2,1,False,False,56,flat,Gràcia
1450,2,2,True,False,106,flat,Eixample
800,2,1,False,False,56,flat,Gràcia
995,2,1,False,False,65,flat,Ciutat Vella
1195,2,1,True,False,60,flat,Gràcia
675,1,1,False,False,40,flat,Ciutat Vella
725,1,1,False,False,34,flat,Ciutat Vella
1200,3,2,False,True,93,flat,Les Corts
1800,1,1,True,False,75,apartment,Ciutat Vella
1090,2,1,True,False,54,flat,Sants-Montjuïc
1200,1,1,True,False,51,flat,Eixample
1050,2,1,True,True,78,flat,Gràcia
995,1,1,False,False,45,flat,Ciutat Vella
890,3,2,True,False,89,flat,Sants-Montjuïc
1190,3,2,True,False,70,flat,Ciutat Vella
895,2,1,False,False,45,flat,Ciutat Vella
1300,3,1,True,False,70,flat,Eixample
1090,2,1,True,False,54,flat,Sants-Montjuïc
2800,3,2,True,True,138,apartment,Eixample
2550,2,2,False,False,135,apartment,Ciutat Vella
3000,4,4,True,True,220,attic,Eixample
675,3,1,False,False,63,flat,Nou Barris
3000,3,3,False,False,185,flat,Eixample
1200,1,1,True,False,50,apartment,Sarria-Sant Gervasi
1350,3,2,True,False,98,flat,Ciutat Vella
1990,2,1,True,False,70,flat,Les Corts
1350,2,2,True,False,77,flat,Sarria-Sant Gervasi
1300,2,2,True,False,95,flat,Eixample
1200,2,1,True,True,63,flat,Horta- Guinardo
1100,1,1,False,True,70,attic,Sants-Montjuïc
1750,3,2,True,False,100,flat,Gràcia
1800,3,2,True,False,133,flat,Eixample
1200,2,1,True,True,63,flat,Horta- Guinardo
2200,3,2,True,True,135,flat,Sarria-Sant Gervasi
1100,2,1,True,False,70,flat,Horta- Guinardo
1000,3,1,False,False,78,apartment,Sant Martí
1350,1,1,False,False,45,flat,Eixample
1250,4,2,True,True,101,flat,Sarria-Sant Gervasi
2250,3,3,True,False,155,flat,Sarria-Sant Gervasi
1300,2,2,False,False,55,flat,Eixample
1700,2,1,True,True,85,flat,Sarria-Sant Gervasi
1300,3,3,True,False,95,flat,Eixample
945,2,1,True,False,56,flat,Ciutat Vella
1600,4,2,True,True,112,flat,Eixample
1300,2,3,True,False,140,flat,Eixample
1500,0,1,False,False,120,flat,Sarria-Sant Gervasi
1100,3,2,False,False,68,flat,Horta- Guinardo
2600,3,2,True,True,105,flat,Sant Martí
775,1,1,True,True,55,flat,Ciutat Vella
2195,3,2,True,False,100,flat,Gràcia
750,3,1,True,False,60,flat,Nou Barris
850,1,1,False,False,50,flat,Sarria-Sant Gervasi
525,0,1,False,False,27,apartment,Ciutat Vella
1090,2,2,True,False,62,flat,Ciutat Vella
1000,3,1,True,False,80,flat,Eixample
600,2,1,False,False,55,flat,Horta- Guinardo
1250,3,2,False,False,85,flat,Eixample
1050,2,2,True,False,65,flat,Sant Martí
995,1,2,False,False,44,flat,Ciutat Vella
1050,2,1,False,False,52,flat,Ciutat Vella
990,3,1,False,False,85,flat,Ciutat Vella
1090,2,2,True,True,68,flat,Sant Martí
925,2,1,False,False,70,flat,Ciutat Vella
950,3,1,True,False,71,flat,Horta- Guinardo
1150,2,1,False,False,53,flat,Eixample
1300,3,2,False,False,75,flat,Gràcia
1000,3,1,True,False,86,flat,Gràcia
950,2,1,False,False,45,flat,Ciutat Vella
950,4,2,False,False,91,flat,Sant Martí
725,1,1,False,False,34,flat,Ciutat Vella
1150,2,1,False,False,53,flat,Eixample
1650,3,2,True,True,145,flat,Eixample
850,3,1,True,False,71,flat,Gràcia
850,3,1,False,True,71,flat,Gràcia
3000,4,3,True,True,190,attic,Eixample
2500,3,2,True,False,145,flat,Sarria-Sant Gervasi
780,1,1,True,True,44,flat,Horta- Guinardo
850,2,2,False,False,85,apartment,Ciutat Vella
695,0,2,True,False,78,flat,Horta- Guinardo
850,2,1,False,False,52,flat,Sants-Montjuïc
700,1,1,True,False,45,flat,Sarria-Sant Gervasi
800,1,1,True,False,42,attic,Les Corts
850,1,1,True,False,60,flat,Ciutat Vella
2700,3,3,True,False,203,flat,Sarria-Sant Gervasi
1300,3,1,True,False,65,flat,Les Corts
951,2,1,False,False,55,flat,Eixample
800,3,1,True,False,65,flat,Sants-Montjuïc
990,2,1,True,False,65,flat,Sant Martí
1300,2,1,True,False,81,flat,Gràcia
1175,2,2,True,False,121,flat,Eixample
850,1,1,False,False,40,flat,Ciutat Vella
790,3,1,False,False,82,flat,Horta- Guinardo
1200,1,1,True,True,52,flat,Sarria-Sant Gervasi
824,2,1,False,False,60,flat,Ciutat Vella
1300,4,1,False,False,107,flat,Les Corts
850,4,1,True,False,70,flat,Sant Andreu
860,2,1,False,False,60,flat,Ciutat Vella
2200,3,2,False,False,80,flat,Sant Martí
900,1,1,False,False,48,flat,Ciutat Vella
950,1,1,False,False,55,flat,Ciutat Vella
800,1,2,True,False,80,flat,Sants-Montjuïc
850,2,2,False,False,60,flat,Ciutat Vella
1100,3,2,False,False,90,flat,Gràcia
998,3,1,False,False,65,flat,Les Corts
864,2,1,False,False,52,flat,Ciutat Vella
1000,1,1,False,False,25,flat,Ciutat Vella
1050,2,1,False,False,73,flat,Sarria-Sant Gervasi
925,2,1,True,False,54,flat,Sarria-Sant Gervasi
1115,3,2,True,True,82,flat,Eixample
775,1,1,False,False,40,flat,Ciutat Vella
930,1,1,False,False,68,flat,Horta- Guinardo
920,2,1,False,False,65,flat,Ciutat Vella
950,3,2,False,False,75,flat,Sant Martí
1000,2,1,False,False,59,flat,Sants-Montjuïc
1350,2,1,False,False,90,flat,Eixample
1735,2,1,False,False,70,apartment,Eixample
1210,1,1,False,False,65,apartment,Eixample
1735,2,1,False,False,70,apartment,Eixample
1161,1,1,False,False,28,apartment,Eixample
2303,2,2,True,False,100,apartment,Eixample
1256,1,1,False,False,45,apartment,Sant Martí
824,3,1,False,False,65,flat,Gràcia
1198,4,1,False,False,80,flat,Eixample
850,1,2,False,False,49,flat,Ciutat Vella
1090,2,1,False,False,70,flat,Ciutat Vella
1000,2,1,False,False,70,flat,Sants-Montjuïc
850,2,1,False,False,65,flat,Ciutat Vella
780,3,1,True,False,65,flat,Nou Barris
1000,2,2,True,False,70,flat,Gràcia
1200,3,2,True,False,90,flat,Eixample
1600,3,2,True,False,100,flat,Sarria-Sant Gervasi
800,1,1,True,False,50,flat,Gràcia
1200,2,2,True,False,83,flat,Eixample
1200,3,2,True,False,75,flat,Eixample
1050,3,1,True,True,76,flat,Sarria-Sant Gervasi
750,3,2,False,False,55,flat,Ciutat Vella
750,1,1,True,False,40,flat,Gràcia
800,3,2,True,False,70,flat,Eixample
890,2,1,True,False,65,flat,Eixample
850,3,1,False,False,60,flat,Sant Martí
1000,3,1,False,False,70,flat,Gràcia
1000,4,1,False,False,80,flat,Sarria-Sant Gervasi
1300,2,1,True,True,79,flat,Sant Martí
2000,3,2,True,True,125,flat,Les Corts
625,1,1,True,False,40,flat,Horta- Guinardo
1100,4,1,False,False,85,flat,Eixample
1050,2,1,False,False,60,flat,Ciutat Vella
880,3,1,False,False,68,flat,Sants-Montjuïc
800,3,1,False,False,70,flat,Sants-Montjuïc
1100,3,2,True,True,80,flat,Gràcia
1100,4,1,False,False,80,flat,Eixample
900,3,1,False,False,69,flat,Gràcia
1200,1,1,False,False,55,flat,Ciutat Vella
880,3,1,False,False,68,flat,Sants-Montjuïc
800,1,1,False,False,40,flat,Sarria-Sant Gervasi
950,1,1,False,False,45,flat,Sants-Montjuïc
1100,2,1,False,False,65,flat,Eixample
1250,2,1,False,False,110,flat,Eixample
850,1,1,False,False,50,flat,Gràcia
2100,4,1,False,False,160,flat,Sarria-Sant Gervasi
1290,3,2,False,False,107,flat,Eixample
900,3,2,False,False,70,flat,Ciutat Vella
2000,1,1,False,False,80,flat,Sarria-Sant Gervasi
874,3,1,False,False,67,flat,Horta- Guinardo
1100,2,1,False,False,75,flat,Sarria-Sant Gervasi
900,2,1,False,False,63,flat,Eixample
900,3,1,False,False,66,flat,Gràcia
700,1,1,True,False,41,flat,Ciutat Vella
950,2,1,False,False,64,flat,Ciutat Vella
1050,3,1,False,False,60,flat,Ciutat Vella
850,3,1,False,False,70,flat,Ciutat Vella
1024,3,2,False,False,80,flat,Les Corts
1100,1,1,False,False,68,flat,Eixample
900,2,1,False,False,50,flat,Sant Martí
1000,2,1,True,False,80,flat,Sant Martí
2700,4,2,True,False,85,flat,Sarria-Sant Gervasi
850,1,2,True,False,83,flat,Gràcia
950,3,2,True,False,100,flat,Sant Martí
800,2,1,True,False,78,flat,Horta- Guinardo
2700,4,2,True,False,85,flat,Sarria-Sant Gervasi
1000,3,1,True,False,68,flat,Eixample
2800,1,1,True,False,75,flat,Gràcia
1100,2,1,False,True,85,flat,Gràcia
1090,2,1,True,True,87,flat,Gràcia
1100,3,2,False,True,84,flat,Gràcia
950,3,2,True,True,85,flat,Horta- Guinardo
1000,3,1,False,False,71,flat,Gràcia
900,1,1,True,False,40,flat,Gràcia
1090,2,2,True,True,87,flat,Gràcia
2500,5,3,True,True,200,flat,Horta- Guinardo
1000,2,1,False,False,75,flat,Horta- Guinardo
850,3,1,True,False,65,flat,Horta- Guinardo
795,1,1,True,True,40,flat,Horta- Guinardo
1050,2,1,True,False,55,apartment,Les Corts
950,2,2,True,False,60,flat,Les Corts
2400,3,1,True,False,80,flat,Sarria-Sant Gervasi
650,1,1,True,False,38,flat,Sarria-Sant Gervasi
750,1,1,False,False,57,flat,Sarria-Sant Gervasi
1000,0,1,True,False,75,flat,Gràcia
890,3,1,False,False,66,flat,Sarria-Sant Gervasi
1590,3,2,True,False,123,flat,Sarria-Sant Gervasi
2550,5,3,True,True,166,flat,Les Corts
1485,3,2,True,False,117,flat,Sarria-Sant Gervasi
1400,4,2,True,False,131,flat,Eixample
990,3,1,False,False,80,flat,Sant Andreu
900,2,1,True,False,70,flat,Nou Barris
490,1,1,True,False,25,study,Horta- Guinardo
780,2,1,False,False,60,flat,Gràcia
700,1,1,False,False,31,apartment,Sarria-Sant Gervasi
480,0,1,False,False,30,study,Sant Andreu
550,1,1,True,False,40,flat,Ciutat Vella
895,3,1,True,True,65,flat,Les Corts
1200,2,1,True,False,68,flat,Sarria-Sant Gervasi
1600,3,2,True,False,130,apartment,Ciutat Vella
1150,4,2,True,True,90,flat,Gràcia
668,1,1,False,False,35,flat,Les Corts
800,1,1,True,False,60,flat,Horta- Guinardo
1100,3,1,True,True,64,flat,Eixample
1500,2,1,False,False,90,apartment,Eixample
1300,3,2,True,False,79,flat,Eixample
1675,3,2,True,True,94,apartment,Eixample
1050,2,1,True,False,56,attic,Eixample
990,3,1,True,False,78,flat,Sarria-Sant Gervasi
1100,2,1,False,False,70,flat,Horta- Guinardo
2200,3,3,True,True,130,flat,Sarria-Sant Gervasi
2200,2,2,True,False,150,flat,Sarria-Sant Gervasi
2700,3,2,True,True,120,flat,Sarria-Sant Gervasi
550,1,1,False,False,40,flat,Ciutat Vella
900,4,2,True,False,80,flat,Eixample
850,3,1,True,False,75,flat,Sant Andreu
700,0,1,False,False,29,apartment,Ciutat Vella
1250,2,1,True,False,110,flat,Ciutat Vella
1700,2,2,True,False,120,flat,Eixample
650,1,1,True,False,45,flat,Sants-Montjuïc
1300,2,2,True,False,85,flat,Eixample
1050,0,1,True,False,72,flat,Sarria-Sant Gervasi
990,3,2,True,False,75,flat,Gràcia
600,1,1,False,False,33,study,Horta- Guinardo
800,1,1,True,False,45,flat,Ciutat Vella
1350,3,2,True,False,77,flat,Eixample
1280,1,1,True,True,69,attic,Ciutat Vella
980,3,1,False,False,55,flat,Sants-Montjuïc
865,2,1,True,False,79,flat,Eixample
1400,2,1,False,False,90,flat,Sarria-Sant Gervasi
1200,2,1,False,False,75,flat,Ciutat Vella
1200,2,1,False,False,72,flat,Sants-Montjuïc
2200,2,1,True,False,65,flat,Sarria-Sant Gervasi
1700,2,1,True,False,85,flat,Sarria-Sant Gervasi
2700,4,2,True,False,85,flat,Sarria-Sant Gervasi
915,3,1,False,False,74,flat,Les Corts
720,2,1,False,False,45,apartment,Eixample
925,3,2,True,False,84,flat,Sarria-Sant Gervasi
875,1,1,True,False,50,flat,Sarria-Sant Gervasi
1000,4,1,True,False,110,flat,Eixample
800,1,1,True,False,50,flat,Sant Martí
900,3,1,True,False,11,flat,Sants-Montjuïc
800,2,1,True,False,71,flat,Sants-Montjuïc
1200,3,2,True,False,90,flat,Les Corts
2300,3,2,True,False,191,flat,Sarria-Sant Gervasi
1150,4,1,True,True,88,flat,Eixample
700,2,1,False,False,60,flat,Sant Andreu
980,2,1,True,False,70,flat,Sarria-Sant Gervasi
990,3,2,True,True,80,flat,Sant Andreu
820,3,1,False,False,63,flat,Horta- Guinardo
850,3,1,True,True,81,flat,Nou Barris
650,1,1,True,False,20,flat,Eixample
810,2,1,True,True,64,flat,Les Corts
900,1,1,True,True,55,flat,Eixample
595,0,1,True,False,30,flat,Gràcia
1200,3,2,True,True,120,flat,Les Corts
1300,3,2,True,False,91,flat,Gràcia
795,1,1,False,False,37,flat,Ciutat Vella
2500,5,3,True,True,181,apartment,Sarria-Sant Gervasi
1980,3,2,False,False,160,flat,Les Corts
1150,3,1,True,True,90,flat,Les Corts
950,2,2,True,True,102,flat,Eixample
850,1,1,True,False,40,flat,Sarria-Sant Gervasi
1300,3,2,True,False,86,flat,Eixample
1150,4,1,True,False,88,flat,Sant Martí
1132,4,2,False,False,114,flat,Ciutat Vella
2300,3,2,True,True,144,flat,Ciutat Vella
2300,4,2,True,False,150,flat,Sarria-Sant Gervasi
1300,3,2,True,False,130,flat,Eixample
748,0,1,False,False,29,flat,Ciutat Vella
900,2,1,True,True,75,flat,Les Corts
800,2,1,True,False,64,flat,Eixample
1150,3,2,True,False,85,flat,Eixample
2300,2,2,True,False,105,apartment,Eixample
1500,2,2,True,False,71,flat,Eixample
1170,1,1,True,False,60,flat,Les Corts
1150,1,1,False,False,47,flat,Sarria-Sant Gervasi
2600,10,1,True,False,220,flat,Les Corts
850,3,1,True,False,70,flat,Sant Martí
1800,2,1,True,False,75,apartment,Ciutat Vella
1400,1,1,True,False,45,apartment,Ciutat Vella
650,2,1,False,False,60,flat,Ciutat Vella
850,2,1,False,False,98,flat,Ciutat Vella
975,1,1,True,False,55,attic,Eixample
550,1,1,False,False,30,apartment,Ciutat Vella
1500,2,2,True,True,86,apartment,Ciutat Vella
2000,2,2,True,False,90,apartment,Eixample
649,1,1,False,True,44,apartment,Ciutat Vella
800,3,1,False,False,68,flat,Horta- Guinardo
800,0,1,True,False,45,study,Gràcia
2400,5,3,True,False,211,flat,Sarria-Sant Gervasi
874,2,1,False,False,50,flat,Ciutat Vella
874,3,1,False,False,70,flat,Gràcia
2900,3,2,True,True,180,flat,Sarria-Sant Gervasi
1050,3,1,True,True,75,flat,Eixample
950,3,1,False,False,70,flat,Sants-Montjuïc
1100,1,1,False,False,50,flat,Eixample
1100,2,1,False,False,56,flat,Ciutat Vella
800,0,1,False,False,43,attic,Ciutat Vella
900,1,2,True,False,100,flat,Eixample
1100,1,1,False,False,40,flat,Ciutat Vella
1100,3,1,False,False,69,flat,Horta- Guinardo
900,2,1,False,False,75,flat,Eixample
1200,2,1,True,True,68,attic,Eixample
1000,3,2,True,True,95,flat,Eixample
1600,3,2,True,True,100,apartment,Sarria-Sant Gervasi
875,3,1,True,False,84,flat,Gràcia
950,3,1,True,True,65,flat,Eixample
950,3,2,True,False,80,flat,Sant Martí
775,2,1,True,False,74,flat,Sant Martí
1200,3,2,True,False,102,flat,Ciutat Vella
625,1,1,False,False,30,flat,Ciutat Vella
1800,3,2,True,True,131,flat,Ciutat Vella
790,3,1,True,False,70,flat,Gràcia
1650,4,2,True,False,140,flat,Sants-Montjuïc
730,3,1,False,False,50,flat,Gràcia
1200,4,2,True,False,91,flat,Sants-Montjuïc
775,2,1,False,False,40,flat,Les Corts
700,2,1,False,False,61,flat,Nou Barris
1190,2,2,True,False,68,flat,Gràcia
1195,3,1,False,False,77,flat,Sants-Montjuïc
1195,2,2,True,False,74,flat,Les Corts
1100,2,1,True,False,66,flat,Eixample
925,1,2,False,False,33,flat,Gràcia
1375,2,2,True,False,98,flat,Eixample
1200,3,2,True,False,85,flat,Sarria-Sant Gervasi
650,1,1,False,False,35,flat,Ciutat Vella
1500,2,1,True,False,80,flat,Eixample
1300,4,2,True,False,92,flat,Sants-Montjuïc
795,2,1,False,False,58,flat,Gràcia
1450,4,2,True,False,100,flat,Sarria-Sant Gervasi
600,1,1,False,True,50,apartment,Gràcia
995,2,1,True,False,66,flat,Eixample
1400,4,2,True,False,176,apartment,Sarria-Sant Gervasi
2800,3,3,True,True,160,apartment,Eixample
2200,2,2,True,True,165,apartment,Sarria-Sant Gervasi
1690,4,2,True,True,132,flat,Sarria-Sant Gervasi
1650,5,3,True,False,128,flat,Eixample
1900,4,3,True,False,186,flat,Sarria-Sant Gervasi
900,3,1,True,False,62,flat,Sarria-Sant Gervasi
990,2,2,True,False,84,flat,Ciutat Vella
2650,5,3,True,False,241,flat,Sarria-Sant Gervasi
1650,2,1,True,False,80,apartment,Ciutat Vella
2450,3,3,True,False,165,flat,Sarria-Sant Gervasi
750,1,1,True,False,60,flat,Sant Andreu
890,1,1,True,False,54,attic,Sarria-Sant Gervasi
1730,3,2,False,False,120,flat,Sarria-Sant Gervasi
850,1,1,True,True,40,flat,Ciutat Vella
750,2,1,True,False,57,flat,Sants-Montjuïc
1490,3,2,True,False,121,flat,Eixample
1050,2,2,True,False,75,flat,Eixample
700,1,1,False,False,40,flat,Sant Martí
1150,3,2,True,False,90,flat,Eixample
1600,4,2,True,False,103,flat,Sarria-Sant Gervasi
765,3,1,False,False,47,flat,Eixample
960,3,1,True,False,76,flat,Sant Andreu
700,3,1,True,False,75,flat,Horta- Guinardo
795,1,1,False,False,45,flat,Sant Martí
850,1,1,True,False,50,flat,Ciutat Vella
1380,4,1,False,False,100,flat,Eixample
700,1,1,False,False,32,flat,Ciutat Vella
1100,1,1,True,False,50,apartment,Ciutat Vella
775,2,1,True,False,50,flat,Sant Martí
825,2,2,True,False,75,flat,Nou Barris
1350,2,1,False,True,75,attic,Eixample
975,2,1,True,False,64,flat,Gràcia
925,1,1,True,False,51,flat,Ciutat Vella
850,1,1,True,False,48,flat,Ciutat Vella
940,3,1,True,False,77,flat,Sants-Montjuïc
1300,1,1,True,False,55,flat,Ciutat Vella
1150,1,1,False,False,60,flat,Ciutat Vella
900,3,1,True,True,65,flat,Sant Martí
860,2,1,True,False,70,flat,Sant Martí
740,2,1,True,True,52,flat,Sant Martí
800,3,1,True,False,61,flat,Sant Martí
850,3,1,False,False,78,flat,Sant Andreu
1000,4,2,True,False,81,flat,Sants-Montjuïc
1300,3,2,True,False,104,flat,Sarria-Sant Gervasi
950,2,1,True,False,104,flat,Ciutat Vella
685,1,1,True,False,43,flat,Sants-Montjuïc
1400,2,1,False,False,70,flat,Eixample
750,1,1,True,False,50,flat,Les Corts
830,3,1,True,False,78,flat,Nou Barris
1000,4,2,True,False,75,flat,Eixample
960,2,1,True,False,96,flat,Ciutat Vella
1100,2,1,True,False,78,flat,Ciutat Vella
2000,3,2,True,False,127,flat,Eixample
675,1,1,True,True,67,flat,Horta- Guinardo
2500,3,3,True,False,140,flat,Sarria-Sant Gervasi
650,1,1,True,True,55,attic,Eixample
800,2,1,False,False,60,apartment,Sants-Montjuïc
680,2,1,True,False,60,apartment,Eixample
700,2,1,True,False,40,flat,Horta- Guinardo
1250,3,2,True,False,80,flat,Sarria-Sant Gervasi
1200,4,2,True,True,88,flat,Eixample
825,1,1,True,True,43,flat,Eixample
850,2,1,True,False,54,flat,Sants-Montjuïc
750,3,1,True,True,60,flat,Nou Barris
887,2,1,True,False,45,flat,Sarria-Sant Gervasi
750,2,1,True,False,45,flat,Gràcia
1300,3,2,True,False,109,flat,Sarria-Sant Gervasi
845,2,1,True,False,70,flat,Sant Martí
850,2,1,False,False,80,flat,Sant Andreu
1300,1,1,True,False,55,flat,Ciutat Vella
1100,1,1,True,False,45,flat,Ciutat Vella
1600,2,2,True,True,65,flat,Les Corts
1195,2,1,False,False,55,flat,Eixample
1100,1,1,True,False,55,flat,Ciutat Vella
950,2,2,True,False,65,flat,Sant Martí
1350,4,2,True,True,77,flat,Eixample
750,2,1,False,False,55,apartment,Horta- Guinardo
720,1,1,False,False,33,apartment,Ciutat Vella
990,3,1,True,True,71,flat,Sarria-Sant Gervasi
1200,1,2,False,True,59,flat,Ciutat Vella
1150,3,1,True,False,90,flat,Eixample
850,1,1,True,False,40,flat,Ciutat Vella
2200,2,1,True,False,65,flat,Sarria-Sant Gervasi
1700,3,2,True,True,135,flat,Eixample
2400,3,3,True,False,120,flat,Sarria-Sant Gervasi
850,3,1,True,True,76,flat,Sant Martí
1000,3,2,True,False,94,flat,Eixample
1600,3,3,True,False,79,flat,Ciutat Vella
1100,3,1,True,False,80,flat,Eixample
1200,3,1,False,False,80,flat,Sarria-Sant Gervasi
820,2,1,True,False,60,flat,Gràcia
696,3,1,True,False,55,flat,Horta- Guinardo
817,3,1,True,False,70,flat,Horta- Guinardo
1218,3,2,False,False,90,flat,Eixample
1050,3,2,True,False,84,flat,Gràcia
2700,3,2,True,True,85,flat,Sarria-Sant Gervasi
800,3,1,True,True,65,flat,Sant Martí
784,3,1,False,False,56,flat,Gràcia
748,2,1,True,False,40,flat,Sant Martí
799,2,1,True,True,54,attic,Nou Barris
1050,4,1,True,True,113,flat,Les Corts
2900,4,3,True,True,120,attic,Les Corts
700,2,2,False,False,50,flat,Eixample
1400,3,3,True,False,113,flat,Eixample
875,3,1,True,False,59,flat,Sants-Montjuïc
750,2,1,True,False,49,flat,Horta- Guinardo
890,1,1,True,False,36,flat,Eixample
714,3,1,False,False,59,flat,Horta- Guinardo
925,3,1,False,False,70,flat,Eixample
850,1,1,False,False,39,flat,Eixample
788,3,1,True,False,70,flat,Sants-Montjuïc
1015,2,1,False,True,60,flat,Sarria-Sant Gervasi
850,2,1,True,False,65,flat,Horta- Guinardo
1000,1,1,True,False,70,flat,Eixample
850,3,1,False,True,70,flat,Horta- Guinardo
990,2,1,True,True,73,flat,Eixample
790,3,1,False,False,70,flat,Gràcia
1700,5,3,False,False,160,flat,Sarria-Sant Gervasi
750,1,1,False,True,40,attic,Gràcia
1700,5,3,True,False,145,flat,Sarria-Sant Gervasi
1080,3,2,False,True,95,flat,Ciutat Vella
885,3,1,True,False,68,flat,Horta- Guinardo
720,3,1,False,False,47,flat,Sants-Montjuïc
1600,4,2,True,False,103,flat,Les Corts
900,4,2,False,True,86,flat,Gràcia
710,2,1,False,False,42,flat,Horta- Guinardo
600,2,1,False,False,58,flat,Horta- Guinardo
950,3,1,True,False,70,flat,Sant Andreu
1033,1,1,True,False,72,flat,Gràcia
775,4,1,False,False,70,flat,Les Corts
1100,1,1,False,False,52,flat,Sarria-Sant Gervasi
1125,2,1,True,False,85,flat,Sarria-Sant Gervasi
1180,2,1,True,False,85,flat,Sarria-Sant Gervasi
2400,5,4,True,False,240,flat,Sarria-Sant Gervasi
900,2,1,True,True,54,attic,Sant Andreu
1180,3,2,True,False,86,flat,Eixample
950,3,1,True,True,70,flat,Sant Andreu
950,2,1,True,False,80,flat,Sarria-Sant Gervasi
850,2,1,False,False,40,flat,Gràcia
972,3,2,True,True,60,flat,Sarria-Sant Gervasi
1150,2,2,False,True,115,flat,Gràcia
900,2,1,True,False,53,flat,Sants-Montjuïc
925,3,1,True,False,75,flat,Eixample
890,3,1,True,False,79,flat,Sants-Montjuïc
975,2,1,True,False,70,flat,Sants-Montjuïc
975,2,2,True,False,71,flat,Sants-Montjuïc
1100,3,2,True,True,125,flat,Eixample
825,3,1,False,False,75,flat,Nou Barris
695,1,1,True,False,45,flat,Ciutat Vella
980,0,1,True,False,40,flat,Ciutat Vella
805,2,1,False,False,59,flat,Ciutat Vella
700,2,1,False,False,60,flat,Eixample
1200,4,2,True,False,105,flat,Ciutat Vella
1200,4,2,True,False,105,flat,Ciutat Vella
900,3,2,True,False,80,flat,Sant Martí
1050,4,2,True,False,82,flat,Sant Andreu
700,2,1,True,False,45,flat,Eixample
845,1,1,True,False,55,apartment,Eixample
890,1,1,True,False,60,apartment,Eixample
675,1,1,True,False,35,apartment,Sarria-Sant Gervasi
860,3,1,True,False,65,flat,Les Corts
909,3,1,True,False,73,flat,Sant Martí
1100,4,2,True,False,80,flat,Sant Martí
750,1,1,True,False,25,flat,Ciutat Vella
865,1,1,False,True,50,flat,Gràcia
990,4,1,False,False,75,flat,Eixample
660,1,1,True,False,39,flat,Gràcia
985,4,1,True,False,70,flat,Les Corts
1100,4,1,True,False,82,flat,Eixample
850,2,1,True,True,58,flat,Eixample
850,2,1,True,False,65,flat,Eixample
815,3,1,True,False,68,flat,Sant Martí
980,3,2,False,False,85,flat,Sarria-Sant Gervasi
900,1,1,True,False,35,flat,Ciutat Vella
900,1,1,True,False,37,flat,Ciutat Vella
1100,1,1,False,False,98,study,Horta- Guinardo
1500,2,2,True,True,85,flat,Eixample
2150,2,2,True,True,115,attic,Eixample
1100,3,2,False,False,78,flat,Horta- Guinardo
1000,2,1,True,False,76,flat,Eixample
